,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore,id
407,1610913600000,1218.35,1239.0,1218.33,1237.58,27368.4679,1610917199999,33623226.0798242,33586,15364.73752,18873473.6198516,0,
408,1610917200000,1237.91,1266.59,1235.78,1261.3,63353.056410000005,1610920799999,79613376.47572158,68649,37019.097389999995,46502318.4307539,0,
409,1610920800000,1261.61,1269.02,1236.0,1245.99,36647.12424999999,1610924399999,46007250.2308749,46249,17447.852200000005,21914682.020374,0,
410,1610924400000,1245.95,1254.71,1224.0,1232.45,44739.391480000006,1610927999999,55556537.214431,55077,22344.78179,27748050.523514897,0,
411,1610928000000,1232.5,1247.18,1226.15,1242.66,45567.39137,1610931599999,56422337.8440954,37218,23523.84324,29131704.165676903,0,
412,1610931600000,1242.72,1247.73,1225.68,1239.52,31479.92247,1610935199999,38912901.0987888,31076,15255.385300000004,18862808.443649206,0,
413,1610935200000,1239.39,1243.66,1220.0,1221.33,34319.72847,1610938799999,42245115.41118139,31038,17512.93743,21569711.2178251,0,
414,1610938800000,1221.32,1225.78,1182.58,1194.07,96709.00177,1610942399999,116179586.8509526,92047,40886.44333999999,49117216.8892922,0,
415,1610942400000,1194.07,1206.06,1190.5,1201.94,40853.78306,1610945999999,48966606.20357809,55558,21435.175769999998,25697423.320169106,0,
416,1610946000000,1201.85,1210.56,1188.0,1207.84,38174.87191,1610949599999,45831350.5476145,43433,18862.58411,22659994.0448636,0,
417,1610949600000,1207.86,1210.0,1195.56,1198.07,27999.40735,1610953199999,33649851.2130214,30323,13748.91177,16525648.7969672,0,
418,1610953200000,1198.1,1227.01,1196.01,1219.62,47981.93969000001,1610956799999,58367875.821855396,39744,25424.602860000003,30924263.456816897,0,
419,1610956800000,1219.68,1228.26,1214.99,1223.15,38466.017069999994,1610960399999,46981328.725818895,33252,18259.03192,22302266.7917421,0,
420,1610960400000,1223.13,1234.23,1220.68,1230.56,37717.255130000005,1610963999999,46283614.2966515,33268,19877.25478,24397154.381596405,0,
421,1610964000000,1230.49,1230.68,1217.56,1223.73,34659.876840000004,1610967599999,42407265.7515081,33758,17182.63905,21025310.216438502,0,
422,1610967600000,1223.73,1228.9,1209.0,1225.43,41053.87133,1610971199999,50003255.5147407,48982,20381.23519,24831702.156694304,0,
423,1610971200000,1225.43,1254.5,1223.07,1243.75,91156.53860000001,1610974799999,113468223.7260285,73388,49265.98581000001,61320805.0145847,0,
424,1610974800000,1243.63,1251.0,1238.26,1243.99,47514.59306999999,1610978399999,59130254.4516855,41867,25525.265480000002,31765883.933046196,0,
425,1610978400000,1244.0,1255.5,1221.0,1237.03,62399.02916,1610981999999,77244174.4762312,56695,32626.40776,40402797.226276904,0,
426,1610982000000,1237.03,1243.5,1230.2,1240.36,28819.580719999994,1610985599999,35692491.3309857,27737,14660.00063,18157340.139647104,0,
427,1610985600000,1240.21,1248.48,1224.0,1230.01,36492.694910000006,1610989199999,45036521.1416969,33378,17494.6416,21600673.8464383,0,
428,1610989200000,1230.04,1235.0,1211.66,1218.58,47535.33573,1610992799999,58043325.1538793,38928,20275.89362,24757112.8139192,0,
429,1610992800000,1218.58,1225.43,1213.87,1218.29,35141.61455,1610996399999,42846722.146035105,28040,17405.04931,21221957.798107795,0,
430,1610996400000,1218.35,1233.33,1216.22,1227.67,30968.644539999998,1610999999999,38021574.06843581,29317,17463.420259999995,21440791.711631402,0,
431,1611000000000,1227.68,1233.78,1222.52,1226.08,19730.373140000003,1611003599999,24239074.6123619,19952,9290.62575,11414038.893459199,0,
432,1611003600000,1226.23,1236.81,1225.95,1233.22,18166.303150000003,1611007199999,22394291.4534194,19712,8996.15228,11090605.0005177,0,
433,1611007200000,1233.23,1243.31,1232.52,1240.9,17234.453450000005,1611010799999,21335902.2952449,21644,8718.65847,10795986.725235598,0,
434,1611010800000,1240.79,1260.75,1233.05,1258.45,47907.883250000006,1611014399999,59924396.601449706,40249,25687.09429,32135308.5810107,0,
435,1611014400000,1258.52,1274.0,1251.49,1261.56,65731.29174,1611017999999,82927238.5600423,63953,33039.20479,41695815.429725595,0,
436,1611018000000,1261.79,1334.99,1261.74,1316.9,199295.33137,1611021599999,260567554.07053098,137164,113314.46625000003,148040484.2652306,0,
437,1611021600000,1316.89,1342.88,1313.92,1339.25,115580.03726,1611025199999,153435470.77134192,78749,57694.764639999994,76627836.3053293,0,
438,1611025200000,1339.25,1345.0,1317.03,1321.5,86097.74260000003,1611028799999,114513093.43637368,61611,40289.08968999999,53584042.693213604,0,
439,1611028800000,1321.58,1331.2,1302.18,1303.87,60761.95671,1611032399999,80111685.2055017,45511,30078.29544,39658949.35354409,0,
440,1611032400000,1304.3,1327.58,1303.64,1321.27,49929.44025,1611035999999,65809110.1943738,41138,25673.845559999998,33840735.2392214,0,
441,1611036000000,1321.33,1339.5,1317.0,1330.11,57565.83112,1611039599999,76634116.1416119,48688,29741.5775,39598003.0018207,0,
442,1611039600000,1330.24,1379.64,1322.58,1375.0,118892.63164,1611043199999,160860784.0352517,100594,66823.24983,90456469.7838376,0,
443,1611043200000,1374.73,1389.43,1362.77,1375.56,122249.21639000002,1611046799999,168448515.84773514,100393,64168.63603,88426072.0693249,0,
444,1611046800000,1375.55,1396.61,1370.16,1379.55,80136.51206,1611050399999,110808512.2448814,59179,41335.32023,57168097.3596353,0,
445,1611050400000,1379.67,1394.0,1362.87,1385.27,77825.45186,1611053999999,107343812.612366,57109,37672.897320000004,51969425.817971595,0,
446,1611054000000,1385.27,1433.0,1381.42,1429.56,161540.98237,1611057599999,227196932.1292905,108744,93855.81087,131986004.5457973,0,
447,1611057600000,1429.47,1438.3,1371.0,1386.07,165868.65919,1611061199999,233133269.2036515,126908,76191.34167000001,107151150.24785969,0,
448,1611061200000,1386.02,1420.8,1385.64,1417.31,74194.99479,1611064799999,104255099.0870713,88510,38425.22211,54019012.702293195,0,
449,1611064800000,1417.23,1424.24,1394.76,1406.44,64531.36940000001,1611068399999,91027480.15556611,59761,31073.649970000002,43852356.973015,0,
450,1611068400000,1406.43,1414.44,1382.76,1413.95,72237.80604999998,1611071999999,101074890.1646133,66994,35545.70222,49747076.9688187,0,
451,1611072000000,1414.09,1437.59,1405.28,1422.93,119048.51788000001,1611075599999,169531864.06227362,91915,63519.1711,90474164.7462361,0,
452,1611075600000,1422.94,1432.68,1410.2,1416.13,45706.87012000001,1611079199999,64918157.33605539,41829,24012.229910000002,34111623.5986839,0,
453,1611079200000,1416.14,1416.27,1364.81,1368.44,101745.17633999999,1611082799999,141246440.34029,84485,44889.699859999986,62330917.0747851,0,
454,1611082800000,1368.43,1382.47,1334.41,1359.6,157323.52294000002,1611086399999,213874778.89777088,108292,68568.69736000002,93213441.0404341,0,
455,1611086400000,1359.59,1387.95,1350.0,1383.91,88871.33027000002,1611089999999,121950914.60379069,64213,45497.57326999999,62459332.3663024,0,
456,1611090000000,1383.86,1420.0,1381.35,1409.43,68673.00684,1611093599999,96383727.49470939,61671,36644.45095,51432558.5097418,0,
457,1611093600000,1409.38,1424.96,1394.62,1409.73,55793.26844,1611097199999,78779234.16979569,84296,27578.23417,38954413.62341169,0,
458,1611097200000,1409.73,1415.38,1365.16,1365.36,69251.60995,1611100799999,96148243.1654199,58774,32396.27219,44995819.94452699,0,
459,1611100800000,1365.36,1407.93,1355.0,1405.0,86957.20920000001,1611104399999,120875214.57630761,69840,44557.15864,61963219.9975159,0,
460,1611104400000,1405.0,1407.5,1380.1,1385.59,52990.923129999996,1611107999999,73815364.1243042,46805,26648.06199,37138798.895701006,0,
461,1611108000000,1385.58,1398.63,1369.46,1398.04,56800.78619999999,1611111599999,78483287.36435431,49862,27782.722789999996,38412413.3520738,0,
462,1611111600000,1398.08,1402.0,1340.0,1344.03,117534.20932000001,1611115199999,160737203.05728972,87340,54322.28170000001,74312871.90301791,0,
463,1611115200000,1344.11,1362.02,1316.25,1356.11,124580.83327,1611118799999,167481814.5526236,94236,64182.25585,86354993.5038152,0,
464,1611118800000,1356.4,1369.98,1350.85,1368.14,46990.03909,1611122399999,63962932.3109263,43476,22700.36203,30904092.339203004,0,
465,1611122400000,1368.05,1374.96,1342.14,1348.93,67036.55809999998,1611125999999,91218224.51722091,48977,32049.863189999993,43632074.77951331,0,
466,1611126000000,1349.04,1379.6,1339.71,1369.92,65069.36508999999,1611129599999,88856509.20611031,58735,35158.42687,48011755.6090418,0,
467,1611129600000,1369.94,1373.46,1348.2,1349.97,55966.746900000006,1611133199999,76122524.8103838,46679,27204.79283,37026807.4589103,0,
468,1611133200000,1349.97,1355.59,1299.99,1310.0,149659.63997000002,1611136799999,197921849.92743748,113789,67373.83983000001,89121849.15393633,0,
469,1611136800000,1310.0,1315.54,1279.0,1303.17,170019.0531,1611140399999,220874032.47253492,119895,85356.02922000001,110975985.65140249,0,
470,1611140400000,1303.17,1310.03,1250.0,1265.39,196772.67703,1611143999999,250150182.5803371,142754,87336.72165,111003134.4312043,0,
471,1611144000000,1265.41,1298.5,1235.42,1293.26,161584.81788999998,1611147599999,205426637.3817603,125299,77478.46461999998,98636989.8789856,0,
472,1611147600000,1293.28,1311.29,1261.17,1310.43,104297.9745,1611151199999,134046835.459688,105292,54502.56999000001,70105785.31462091,0,
473,1611151200000,1310.43,1321.95,1298.39,1303.39,87855.82836999999,1611154799999,115144563.03182511,72780,44327.61691999999,58116331.92611951,0,
474,1611154800000,1303.42,1317.6,1266.45,1273.29,98129.03520999999,1611158399999,126698939.85985121,87573,49001.69258,63300991.33548601,0,
475,1611158400000,1273.17,1312.0,1248.59,1311.32,175101.52656,1611161999999,224473991.0763247,117068,89490.42684,114829202.04941471,0,
476,1611162000000,1311.39,1317.79,1288.02,1311.52,60299.55666,1611165599999,78710959.4152734,55307,31619.19193,41282813.5498879,0,
477,1611165600000,1311.51,1321.52,1302.1,1317.99,47519.54009,1611169199999,62365250.406866595,43458,24255.283730000003,31841588.9011248,0,
478,1611169200000,1317.71,1350.0,1313.92,1345.8,65812.37832,1611172799999,87542948.4037951,60651,36094.46048,48016506.6298865,0,
479,1611172800000,1345.81,1355.0,1323.32,1332.15,57166.78272000001,1611176399999,76622483.46336332,57102,31075.125650000005,41655174.374933496,0,
480,1611176400000,1332.21,1340.48,1305.0,1323.1,46135.66817,1611179999999,60789677.1339585,44857,23395.9478,30829272.710240502,0,
481,1611180000000,1323.1,1341.84,1315.0,1333.84,27546.48168,1611183599999,36632630.090234995,62362,13901.34982,18494415.3323899,0,
482,1611183600000,1334.14,1389.42,1321.0,1376.99,97309.99087,1611187199999,132702241.24422912,98116,53566.440650000004,73064080.7114309,0,
483,1611187200000,1376.72,1390.0,1353.58,1363.48,65777.37501999999,1611190799999,89921161.73817609,81948,32080.497030000002,43858159.3472014,0,
484,1611190800000,1363.48,1369.0,1328.62,1336.8,75504.01138,1611194399999,101682915.19873449,61940,36026.473309999994,48523026.6332985,0,
485,1611194400000,1336.98,1342.85,1313.17,1329.0,75364.94785,1611197999999,100032078.2872255,54288,39126.288510000006,51950400.340910904,0,
486,1611198000000,1328.95,1338.93,1308.3,1326.5,57443.01791999999,1611201599999,76007760.4416658,47719,28126.34267,37212866.1135572,0,
487,1611201600000,1326.01,1336.22,1280.75,1287.34,88698.077,1611205199999,115748194.4650354,64358,37751.258989999995,49366783.314931296,0,
488,1611205200000,1287.65,1307.86,1278.99,1305.55,70418.24098,1611208799999,91054974.44065061,55956,36779.158310000006,47576055.1487939,0,
489,1611208800000,1305.54,1316.6,1299.01,1308.65,41675.74872,1611212399999,54518870.0993432,37556,19834.73708,25950077.5307926,0,
490,1611212400000,1308.52,1323.66,1301.0,1309.62,34234.041990000005,1611215999999,44958562.5472415,34756,17225.566259999996,22632648.3278224,0,
491,1611216000000,1309.53,1312.38,1260.0,1261.1,135738.22655999998,1611219599999,173713241.3822828,93606,63026.55674,80740349.81869832,0,
492,1611219600000,1260.88,1276.0,1231.0,1261.06,185825.59054,1611223199999,233332750.8258109,134065,86471.00450999998,108661271.26469362,0,
493,1611223200000,1261.06,1267.04,1222.0,1249.48,135346.17319,1611226799999,168671101.15054536,98546,68396.20185,85248240.08062771,0,
494,1611226800000,1249.48,1257.86,1234.1,1236.31,84096.15512,1611230399999,104862038.26551071,66069,41735.02579,52045400.4213591,0,
495,1611230400000,1236.43,1252.26,1190.0,1242.2,198919.85695,1611233999999,242355392.53391102,140727,92874.03803000001,113166550.2282409,0,
496,1611234000000,1242.33,1260.0,1232.21,1237.43,80420.41819000001,1611237599999,100261402.9009472,65976,42463.67542,52959864.197000496,0,
497,1611237600000,1237.19,1245.0,1195.41,1204.41,123086.39627999999,1611241199999,149991629.928471,100088,58786.26157,71675465.012313,0,
498,1611241200000,1204.41,1232.0,1185.75,1188.68,120730.48976,1611244799999,145881683.8489744,92721,58697.97849,70964609.65407442,0,
499,1611244800000,1188.54,1220.39,1164.0,1170.41,143040.11046999999,1611248399999,170640782.4085641,118287,68828.49554999999,82177070.9779494,0,
500,1611248400000,1170.4,1200.22,1166.0,1195.58,88018.90706000001,1611251999999,104338503.47429591,68551,46653.541900000004,55327971.23347649,0,
501,1611252000000,1195.95,1203.0,1182.0,1191.1,48852.97,1611255599999,58237433.789149605,46433,22906.071979999993,27319212.7567449,0,
502,1611255600000,1191.0,1238.9,1186.67,1231.18,70052.98979,1611259199999,85671877.64945167,57751,37333.69601000001,45620310.8459116,0,
503,1611259200000,1231.02,1235.0,1204.08,1205.18,43792.3718,1611262799999,53482166.786468506,58147,22154.472620000004,27062796.216731302,0,
504,1611262800000,1205.37,1224.0,1170.0,1171.91,57288.19008000001,1611266399999,68361871.5285792,50066,24767.59401,29616471.319196094,0,
505,1611266400000,1171.47,1172.55,1086.0,1135.53,178208.64909000002,1611269999999,201147157.99191278,148880,77700.21892000001,87753087.31503059,0,
506,1611270000000,1135.58,1158.0,1109.23,1110.96,107675.61723999999,1611273599999,122415353.89418522,86186,54863.73592000001,62406808.92225911,0,
507,1611273600000,1111.98,1124.33,1042.38,1066.54,289273.73731999996,1611277199999,311900079.218115,209574,138006.90536,148999378.737364,0,
508,1611277200000,1066.77,1135.0,1042.31,1125.12,189352.68605000002,1611280799999,205716312.3720678,142018,96814.21225000001,105149531.29530819,0,
509,1611280800000,1125.07,1161.1,1115.8,1157.59,117690.49517000001,1611284399999,134138614.35193719,105698,60875.617940000004,69417789.10323009,0,
510,1611284400000,1157.59,1164.0,1126.44,1160.73,71190.4929,1611287999999,81576871.8487729,63383,36436.054059999995,41766571.4190505,0,
511,1611288000000,1160.65,1189.0,1152.21,1158.57,91771.34394999998,1611291599999,107498726.89844228,85466,50202.34754999999,58817894.7200339,0,
512,1611291600000,1158.61,1184.45,1147.11,1174.28,77677.26654000001,1611295199999,90785279.48695181,72787,40080.245539999996,46844284.61395399,0,
513,1611295200000,1174.51,1178.57,1160.0,1162.92,68178.70951,1611298799999,79635508.02228099,59057,32087.33801,37485002.037719905,0,
514,1611298800000,1163.09,1176.55,1132.0,1143.58,80778.41175000001,1611302399999,93012470.33130519,63373,39241.85957,45193669.687786005,0,
515,1611302400000,1143.57,1167.52,1121.49,1164.13,87438.64742,1611305999999,100109213.74750409,65797,47148.54576999999,54040459.50252319,0,
516,1611306000000,1164.07,1182.0,1153.01,1171.24,72709.70999999999,1611309599999,84880870.60991462,56505,39949.11314,46649530.28607031,0,
517,1611309600000,1171.24,1182.73,1157.41,1177.41,71479.01481000001,1611313199999,83556177.4916285,57207,35834.44515000001,41896980.5754591,0,
518,1611313200000,1177.48,1210.95,1176.23,1197.57,116256.25288,1611316799999,139196578.9409366,73848,61174.832330000005,73249946.1493648,0,
519,1611316800000,1197.36,1222.2,1195.6,1203.92,72075.55804999999,1611320399999,87074639.149786,59567,38741.21183,46813265.82292271,0,
520,1611320400000,1203.86,1228.5,1193.28,1219.45,77114.53217,1611323999999,93806112.154832,54803,40130.2867,48811148.4331491,0,
521,1611324000000,1219.39,1233.88,1219.39,1232.9,61866.58066,1611327599999,75913787.7349091,51702,32848.66187,40315845.6592487,0,
522,1611327600000,1233.15,1242.01,1218.64,1232.88,64900.888580000006,1611331199999,79881611.38138281,52381,34346.08356,42291438.54246659,0,
523,1611331200000,1233.14,1252.82,1214.87,1238.28,83943.54692,1611334799999,103871676.40272692,69409,46696.91877999999,57799563.9752649,0,
524,1611334800000,1238.56,1243.28,1223.49,1234.08,40357.31780999999,1611338399999,49737457.098967195,34797,20836.106539999997,25677624.885693204,0,
525,1611338400000,1234.16,1262.5,1225.0,1261.71,56920.18892,1611341999999,70936629.96397749,47695,29336.794669999996,36568407.1991925,0,
526,1611342000000,1261.61,1272.29,1255.39,1267.61,55307.96593,1611345599999,69904310.93034369,47197,26193.974130000002,33126781.299893897,0,
527,1611345600000,1267.69,1273.79,1244.91,1248.85,50986.460829999996,1611349199999,64269962.7608222,42049,26284.7762,33161690.6238083,0,
528,1611349200000,1248.85,1259.0,1239.96,1243.31,38299.196070000005,1611352799999,47911902.412829004,62790,19527.12587,24436296.508642197,0,
529,1611352800000,1243.47,1256.89,1222.11,1225.01,31782.230809999997,1611356399999,39368670.56144,32020,15418.927790000002,19112295.7518756,0,
530,1611356400000,1224.94,1241.0,1218.0,1232.62,53241.981680000004,1611359999999,65584367.4456812,42887,27976.4746,34451206.6409505,0,
531,1611360000000,1232.61,1233.33,1205.7,1228.06,71481.91075999998,1611363599999,86977407.1452457,66742,35152.62206999999,42783707.0006662,0,
532,1611363600000,1228.4,1241.58,1210.87,1232.79,46412.70902,1611367199999,56930742.09129581,55172,22380.204470000004,27471562.5803689,0,
533,1611367200000,1232.79,1242.85,1210.0,1219.29,38734.26934,1611370799999,47418758.73651689,56289,16919.84532,20719458.063899502,0,
534,1611370800000,1219.46,1239.38,1216.07,1231.67,25706.94049,1611374399999,31613581.0933642,34007,13968.80851,17185104.04289,0,
535,1611374400000,1231.67,1250.93,1229.0,1247.82,33808.03426,1611377999999,42070399.8388315,29657,17684.43046,22013880.4537705,0,
536,1611378000000,1247.97,1265.51,1235.17,1263.54,38534.765419999996,1611381599999,48251672.906672694,34786,20242.440300000006,25351006.0431931,0,
537,1611381600000,1263.53,1267.0,1252.14,1253.45,30009.989240000003,1611385199999,37831557.8547503,30839,15577.8122,19637832.064229798,0,
538,1611385200000,1253.45,1268.49,1248.26,1259.62,33110.166639999996,1611388799999,41673135.1729138,28857,15633.935000000001,19684273.5426027,0,
539,1611388800000,1259.61,1270.0,1249.0,1266.43,38095.70484,1611392399999,48043859.8270146,35527,18777.339910000002,23686578.769882396,0,
540,1611392400000,1266.44,1272.44,1251.93,1256.01,42490.401679999995,1611395999999,53603903.1908503,37040,21886.49016,27617412.180886403,0,
541,1611396000000,1256.21,1259.0,1237.03,1246.46,50227.64698,1611399599999,62572130.0747458,40196,24722.27366,30794296.968671598,0,
542,1611399600000,1246.5,1252.94,1212.5,1219.07,79003.5171,1611403199999,96945242.3599901,71850,39607.28469000001,48609623.46022859,0,
543,1611403200000,1219.07,1233.9,1214.58,1217.84,45157.79423,1611406799999,55324652.32054561,36867,22587.8152,27679162.0498812,0,
544,1611406800000,1217.99,1242.08,1195.9,1231.92,72759.40692,1611410399999,88670431.66300839,62465,36436.91876,44446114.330402896,0,
545,1611410400000,1231.92,1236.19,1216.14,1219.15,31568.617500000004,1611413999999,38706269.9150087,32031,15603.155999999999,19135990.698264204,0,
546,1611414000000,1218.96,1239.34,1216.0,1230.26,33844.25898,1611417599999,41677548.123248,29286,16237.38918,19991705.559182897,0,
547,1611417600000,1230.26,1259.86,1223.75,1242.92,67256.76206000001,1611421199999,83760280.03886388,52783,32449.007449999997,40400628.76267009,0,
548,1611421200000,1243.01,1254.8,1238.84,1252.99,32972.26683,1611424799999,41062996.3825747,26835,17411.97943,21689621.9269147,0,
549,1611424800000,1252.99,1260.66,1244.06,1249.09,43838.37581000001,1611428399999,54935325.272213995,34802,23626.784389999993,29612964.712580703,0,
550,1611428400000,1248.96,1264.0,1248.12,1257.83,31543.50467,1611431999999,39673705.63269,27698,17432.046919999997,21930941.158484302,0,
551,1611432000000,1257.83,1259.86,1243.32,1251.15,27999.9403,1611435599999,35015900.756394506,24252,13929.84563,17421784.888942804,0,
552,1611435600000,1251.15,1254.99,1229.26,1246.2,39907.205870000005,1611439199999,49713573.2571289,33253,19672.314069999997,24521880.6607611,0,
553,1611439200000,1246.38,1248.76,1230.79,1236.0,29888.600300000002,1611442799999,37062250.299507804,29625,15866.901799999998,19680490.034744397,0,
554,1611442800000,1235.99,1240.2,1223.85,1233.6,25192.293339999997,1611446399999,31040367.809354402,22012,11943.25146,14715266.626876902,0,
555,1611446400000,1233.46,1242.66,1220.0,1232.01,31182.517020000003,1611449999999,38407561.122795105,29380,16891.35313,20810702.015784003,0,
556,1611450000000,1232.01,1247.93,1228.0,1237.64,28145.222799999996,1611453599999,34917318.3421629,22838,13953.83801,17313834.1236388,0,
557,1611453600000,1237.42,1265.0,1235.0,1257.06,80332.64857000002,1611457199999,100691434.50371651,56532,37093.82551,46478269.44538349,0,
558,1611457200000,1257.04,1294.0,1256.87,1293.33,66350.76316,1611460799999,84335375.9415402,51304,37577.21768,47798467.43342489,0,
559,1611460800000,1293.53,1322.34,1288.52,1319.9,117848.13613999999,1611464399999,153555545.31592217,84779,71095.90748,92642279.54102969,0,
560,1611464400000,1319.8,1334.88,1315.02,1326.0,89012.59038000002,1611467999999,117930142.4095426,63943,47268.952470000004,62626678.410682,0,
561,1611468000000,1325.99,1332.13,1312.0,1320.09,52412.958119999996,1611471599999,69205858.5076388,38596,26162.14185,34551962.9498712,0,
562,1611471600000,1320.22,1325.0,1305.72,1314.74,43257.01391,1611475199999,56804957.0348451,32676,21464.879610000004,28184171.8023553,0,
563,1611475200000,1314.74,1325.52,1310.0,1325.08,47637.21791000001,1611478799999,62781868.4445664,55032,23889.94649,31493328.4251115,0,
564,1611478800000,1325.0,1347.0,1320.65,1340.56,77451.49405000001,1611482399999,103529458.1663595,57336,42029.667989999994,56177425.41632719,0,
565,1611482400000,1340.77,1344.17,1325.13,1339.98,42016.90311,1611485999999,56116512.90621391,35382,20473.25047,27346012.788423996,0,
566,1611486000000,1339.99,1350.04,1335.0,1342.97,50780.41087,1611489599999,68254564.936352,56014,27101.33421,36432925.52014019,0,
567,1611489600000,1343.07,1348.26,1311.56,1325.07,80799.18940999999,1611493199999,107179822.13953452,81551,40323.21487000001,53484839.28254479,0,
568,1611493200000,1325.07,1329.44,1316.0,1322.43,66872.63027000001,1611496799999,88460469.4658943,48152,34895.830539999995,46159639.191603504,0,
569,1611496800000,1322.59,1329.73,1298.22,1304.56,59373.06075,1611500399999,77993827.2073548,47501,27696.25635,36415214.809373505,0,
570,1611500400000,1304.56,1324.34,1303.55,1320.5,41991.87162,1611503999999,55189255.28256609,48311,22359.0559,29386074.0156838,0,
571,1611504000000,1320.5,1338.24,1304.0,1328.36,82022.39501000001,1611507599999,108363963.94330618,67839,43504.58252,57494722.5552281,0,
572,1611507600000,1328.36,1365.0,1325.51,1357.52,104905.90538000001,1611511199999,141665692.87068787,101782,56319.32169000001,76057676.4694154,0,
573,1611511200000,1357.62,1359.7,1343.39,1348.84,44697.09353,1611514799999,60392693.3044953,40126,21426.607669999998,28955343.1276307,0,
574,1611514800000,1348.84,1358.61,1310.0,1326.37,95825.20391999999,1611518399999,127462818.44538139,72764,43564.54333000001,57970498.02526479,0,
575,1611518400000,1326.37,1345.96,1324.13,1342.9,40411.749809999994,1611521999999,53961629.8174935,46134,22075.516140000003,29481130.0311149,0,
576,1611522000000,1342.89,1355.01,1332.76,1352.15,33545.610160000004,1611525599999,45177615.5656013,52050,17634.51675,23753676.449155994,0,
577,1611525600000,1352.29,1376.88,1343.55,1367.99,47888.68329,1611529199999,65252594.85190381,51759,24982.148790000003,34044603.6789893,0,
578,1611529200000,1367.99,1398.83,1367.93,1392.51,86118.26898000001,1611532799999,119134647.01464489,72205,50590.59978999999,69992913.1302385,0,
579,1611532800000,1392.19,1475.0,1383.12,1456.96,257887.25607999996,1611536399999,370678403.83342075,183808,141520.32134,203266295.8876084,0,
580,1611536400000,1456.97,1461.24,1418.48,1433.42,113563.11139999998,1611539999999,163011578.65318137,127042,53794.548220000004,77229304.7561772,0,
581,1611540000000,1433.2,1442.87,1418.73,1428.72,62222.954190000004,1611543599999,89038697.2304993,51988,31069.827859999998,44466293.8843889,0,
582,1611543600000,1428.75,1441.22,1421.01,1426.91,56419.129870000004,1611547199999,80667136.29490149,42846,27459.66922,39272543.907621905,0,
583,1611547200000,1426.99,1433.94,1392.2,1423.02,83154.61405000002,1611550799999,117370391.4969282,73752,39391.03434,55634491.265252404,0,
584,1611550800000,1423.02,1440.8,1417.65,1440.46,45716.45119000001,1611554399999,65395150.298683405,41258,24245.79415,34694721.238155,0,
585,1611554400000,1440.45,1445.0,1414.94,1426.59,42465.1839,1611557999999,60631327.7619593,39451,20694.0909,29556564.490494102,0,
586,1611558000000,1426.5,1429.26,1402.36,1424.61,50691.0845,1611561599999,71710578.6236232,56444,25897.063769999997,36649869.835085504,0,
587,1611561600000,1424.65,1427.72,1400.23,1422.97,53236.412670000005,1611565199999,75276717.9870174,52133,26070.393920000002,36872707.6424398,0,
588,1611565200000,1422.98,1424.88,1382.28,1390.77,71526.23102999998,1611568799999,100409013.5773008,56020,34046.729849999996,47815967.2103872,0,
589,1611568800000,1390.72,1405.0,1379.08,1402.63,76526.01006999999,1611572399999,106678597.56497009,68243,43512.80205999999,60666204.93897761,0,
590,1611572400000,1402.63,1421.85,1392.11,1411.18,43378.537749999996,1611575999999,61145072.39740231,38696,21746.014710000003,30659841.9934766,0,
591,1611576000000,1411.41,1444.36,1404.74,1426.06,91772.66899000002,1611579599999,131126867.50687961,68228,52608.696939999994,75161927.9324209,0,
592,1611579600000,1426.24,1438.66,1405.5,1416.76,86370.76792000001,1611583199999,122532709.0667982,66930,41377.42081,58695270.63494251,0,
593,1611583200000,1416.76,1427.0,1400.0,1405.66,51227.692820000004,1611586799999,72389841.8062757,44021,25281.30406,35742730.3030803,0,
594,1611586800000,1405.7,1438.45,1399.44,1434.87,61839.44375,1611590399999,88041754.2893923,51311,36767.37475,52356288.4372459,0,
595,1611590400000,1434.95,1442.72,1387.0,1405.5,108235.32759999999,1611593999999,152596426.7363477,97976,49338.43262,69599633.9179223,0,
596,1611594000000,1405.54,1414.99,1388.26,1398.98,49005.57516999999,1611597599999,68682129.43818231,47172,24207.734379999998,33942737.6846566,0,
597,1611597600000,1398.99,1405.26,1354.86,1375.58,83675.53563999997,1611601199999,115412509.45704879,66152,40314.25932,55621537.03548389,0,
598,1611601200000,1375.54,1395.0,1364.81,1382.87,45350.51792,1611604799999,62751159.84760209,56819,23464.9802,32475494.6132896,0,
599,1611604800000,1382.9,1383.63,1353.14,1370.0,59479.818210000005,1611608399999,81371174.738444,54337,29222.45577,39984717.9404167,0,
600,1611608400000,1369.98,1370.05,1311.02,1347.38,132189.13716000004,1611611999999,176563021.8852896,114848,58824.46359,78561838.35563801,0,
601,1611612000000,1347.43,1348.0,1293.69,1327.87,98492.93061000001,1611615599999,129848057.91826162,106421,41957.85181,55364979.34532839,0,
602,1611615600000,1327.87,1342.0,1313.0,1317.88,61014.920399999995,1611619199999,80938918.4867781,55616,30533.993699999995,40523950.735418804,0,
603,1611619200000,1317.6,1374.52,1304.04,1367.83,96759.32971,1611622799999,130268534.9445796,79516,50402.469900000004,67870260.8588544,0,
604,1611622800000,1367.82,1378.49,1347.07,1378.38,53104.858870000004,1611626399999,72329576.0440909,68884,26103.23614,35548600.3461079,0,
605,1611626400000,1378.16,1378.38,1342.3,1350.24,42227.55969,1611629999999,57292486.2665741,40234,19732.393859999996,26762261.813092895,0,
