,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
0,1609448400000,29126.71,29470.0,28690.17,29000.01,26816.931302,1609491599999,781365702.2779164,648100,13374.976720999999,389856849.36031353,0
1,1609491600000,29000.01,29600.0,28624.57,29200.96,29760.003522,1609534799999,869861385.3606871,700351,14789.374966000001,432547441.7574173,0
2,1609534800000,29200.97,29849.11,28946.53,29844.51,23162.148535,1609577999999,682189148.6498083,524415,13051.892276999999,384669795.3059744,0
3,1609578000000,29844.52,33300.0,29473.91,30667.22,91480.590676,1609621199999,2897093806.31021,1482942,47000.319988,1487261081.2248335,0
4,1609621200000,30669.43,34778.11,30300.0,34367.68,62219.726389,1609664399999,2053530570.7288256,1146451,31388.701872999998,1036043801.9439096,0
5,1609664400000,34367.35,34600.0,32267.0,33726.21,67592.70175800001,1609707599999,2267749983.1999846,1302213,32922.891718,1104799298.4913645,0
6,1609707600000,33725.72,33861.92,31450.0,32045.14,52506.577454,1609750799999,1725578464.3832493,1127049,25774.63074,847212334.972608,0
7,1609750800000,32045.15,32185.67,28130.0,31244.97,89392.38092,1609793999999,2753908297.3423204,1559904,43200.108412999994,1331522609.9787135,0
8,1609794000000,31244.97,32853.38,29900.0,31192.09,56111.845728,1609837199999,1766909413.130828,1210216,28434.110711999998,896697364.5608023,0
9,1609837200000,31192.16,34187.09,31088.33,33969.17,55894.576176999995,1609880399999,1816277322.3382592,1253798,29545.647924999997,960079232.8889575,0
10,1609880400000,33968.66,35766.58,33288.0,34594.28,60113.242191,1609923599999,2068143776.492004,1175565,30891.569716,1064054043.8178602,0
11,1609923600000,34596.08,36250.0,33357.9,36015.88,64411.512014,1609966799999,2239774293.862629,1367156,31063.539736,1081185503.9805381,0
12,1609966800000,36015.16,37700.8,35650.0,37217.55,56932.650224,1610009999999,2097293727.3770626,1205776,27262.214425,1004701950.9283092,0
13,1610010000000,37217.55,40365.0,36500.0,39109.38,78337.75398,1610053199999,3012739220.3635597,1613472,38734.028332999995,1491432041.798069,0
14,1610053200000,39111.34,39969.0,36500.0,38648.95,57775.256161,1610096399999,2226538739.1668763,1250683,26617.932396,1026698555.102056,0
15,1610096400000,38648.96,41950.0,38222.0,39059.15,83405.596226,1610139599999,3388635441.906377,1688528,41215.775082,1674983406.0579321,0
16,1610139600000,39062.88,40976.13,38652.0,40172.14,41286.851368999996,1610182799999,1647113133.2277658,1089172,20898.214249,834125827.733702,0
17,1610182800000,40167.54,41380.0,39869.0,40606.22,38701.543404,1610225999999,1572605385.815837,1002720,18785.141809,763587776.424086,0
18,1610226000000,40610.35,41350.0,39928.91,40798.29,31075.825656999998,1610269199999,1262969126.3284986,880400,15575.579747,633365274.0031071,0
19,1610269200000,40798.3,41060.0,35111.11,37718.88,78601.26461,1610312399999,3031315833.1304164,1613108,35533.056653,1369109268.2950144,0
20,1610312400000,37727.29,39000.0,32538.0,35430.0,105053.296133,1610355599999,3738703740.337502,1979725,50958.369707,1815110326.3079188,0
21,1610355600000,35430.0,36360.0,30420.0,33409.8,135877.280806,1610398799999,4466172633.066241,2335127,66933.876281,2201291678.675659,0
22,1610398800000,33410.75,36628.0,33076.05,35773.24,71511.339859,1610441999999,2503493215.928714,1433690,35624.11550000001,1246923674.3209863,0
23,1610442000000,35773.23,36150.71,32531.0,34287.95,72447.816896,1610485199999,2500387111.1374197,1391452,34736.669186,1199346606.681685,0
24,1610485200000,34287.95,35180.67,32380.0,34519.19,66285.77948699999,1610528399999,2232941426.080228,1287019,33201.969704,1119276930.579766,0
25,1610528400000,34517.44,36450.01,34017.0,36222.07,55081.879464,1610571599999,1929299638.310896,1159727,28981.876128999997,1015921660.9143637,0
26,1610571600000,36222.07,38786.1,36110.76,38370.01,53334.904443,1610614799999,2002717333.4982166,1155024,26664.828567999997,1001468495.4259322,0
27,1610614800000,38370.01,40100.0,37707.0,39312.86,52855.153256000005,1610657999999,2068267193.573945,1183562,26036.816657999996,1019083724.4267578,0
28,1610658000000,39321.64,39747.76,37554.94,38280.2,44661.118315,1610701199999,1728805678.9582481,1050369,21801.720457,844113369.9553125,0
29,1610701200000,38280.2,38780.0,34408.0,35605.7,77970.72505600001,1610744399999,2835162371.198986,1605778,38190.767964,1389061426.228081,0
30,1610744400000,35605.7,37669.0,35520.0,37464.3,42885.543718,1610787599999,1569072865.9507399,969171,21361.603844,782088064.4045768,0
31,1610787600000,37462.57,37950.0,36200.0,36711.16,41377.53195,1610830799999,1537699392.3435402,1063041,20959.102149000002,778864160.1506983,0
32,1610830800000,36713.85,36744.05,34300.0,34732.83,42259.987147,1610873999999,1507543026.313641,993128,19231.037439,686384565.3259711,0
33,1610874000000,34732.08,36166.47,33850.0,36072.99,40437.389729,1610917199999,1424071729.3763998,921708,20426.165444,719858136.3392763,0
34,1610917200000,36073.88,36852.5,34800.0,36233.19,34761.534556,1610960399999,1245669333.582005,811387,16534.948764999997,593311531.1179383,0
35,1610960400000,36233.19,37469.83,35400.0,36102.79,40304.634457,1611003599999,1467772387.4688575,974826,21227.475989000002,773864200.001973,0
36,1611003600000,36102.79,37535.27,35960.0,37197.72,37421.57318200001,1611046799999,1375238105.5501971,860298,19294.745676,709485661.1754259,0
37,1611046800000,37197.71,37850.0,36052.04,36436.26,39933.274615,1611089999999,1477923119.929512,1028066,19070.149493999998,706230877.3431493,0
38,1611090000000,36436.26,36777.88,34737.0,35475.45,37865.692327,1611133199999,1353164161.1137698,971146,17140.769793,612814830.2407503,0
39,1611133200000,35475.46,35566.8,33400.0,34957.15,52162.650277,1611176399999,1806084958.2441292,1268515,25006.545019999998,866423963.1390121,0
40,1611176400000,34957.15,35670.0,33195.0,33239.0,36913.727971,1611219599999,1276574643.0619507,934311,17490.720211,605623709.2775433,0
41,1611219600000,33237.74,33500.0,31037.0,31883.01,85607.428111,1611262799999,2750932251.334203,1742750,40977.741246,1317065296.0386024,0
42,1611262800000,31880.9,32152.9,28850.0,31526.3,94727.985021,1611305999999,2895166680.4063716,1726278,44183.892587,1350034875.4598122,0
43,1611306000000,31526.31,33826.53,31052.44,33503.2,59049.168829999995,1611349199999,1905008768.486138,1191063,29814.257953,961437019.9649855,0
44,1611349200000,33501.36,33668.88,32053.33,32943.24,34347.051139999996,1611392399999,1127232324.9523945,836437,17836.957668,585269769.1490171,0
45,1611392400000,32943.24,33104.94,31390.16,32191.33,32792.268245,1611435599999,1052180263.1233222,898446,16436.171173000002,527348422.7192371,0
46,1611435600000,32192.93,33071.0,31630.0,32630.48,26869.795315,1611478799999,870045742.9704244,653092,13404.090573999998,434160597.5309144,0
47,1611478800000,32630.48,32931.59,30900.0,31673.26,30866.820842999998,1611521999999,987559554.3880475,836755,14100.78702,451642313.3581376,0
48,1611522000000,31673.26,33797.96,31573.31,33448.21,34311.683799,1611565199999,1128765938.4493327,826630,17750.950883,583904574.3698767,0
49,1611565200000,33449.72,34875.0,32750.09,33470.2,47809.816299,1611608399999,1619616885.7424626,1167350,24527.935105999997,831140411.5310099,0
50,1611608400000,33463.51,33464.21,31100.0,31896.97,44779.97416299999,1611651599999,1435895256.659277,1021366,21239.333035,680709875.7785295,0
51,1611651600000,31896.97,32450.0,30837.37,31986.99,45227.463695,1611694799999,1437139280.3122654,1089943,22570.202719,718102473.3925416,0
52,1611694800000,31986.98,32921.88,31142.33,31172.11,28973.307194999998,1611737999999,926477330.4688473,734224,14307.604844,457746432.84529436,0
53,1611738000000,31172.11,31615.38,29241.72,31520.2,64926.558609,1611781199999,1982232336.4349747,1301952,31882.387158999998,974243355.1714973,0
54,1611781200000,31520.2,31876.63,29842.1,31070.47,38767.740168,1611824399999,1202216165.2969983,859740,19043.565470999998,591251618.6868514,0
55,1611824400000,31070.47,32900.0,30812.26,32577.96,48059.611810999995,1611867599999,1534402806.2689018,1094166,24017.01463,766601577.9453186,0
56,1611867600000,32577.97,36600.0,31915.4,36240.24,89645.791485,1611910799999,3001086004.7996764,1763098,45647.260500000004,1529298814.8134599,0
57,1611910800000,36223.22,38531.9,33500.0,34574.61,143652.727761,1611953999999,5227204524.915145,2650947,71774.107658,2614252854.7138777,0
58,1611954000000,34574.61,35354.94,32825.0,33887.5,53139.675892,1611997199999,1806464714.43764,1239181,25934.095437,881943959.8916492,0
59,1611997200000,33883.85,34500.0,33410.63,34154.63,38233.946283,1612040399999,1301924247.6984224,1073190,19347.5489,658914449.574075,0
60,1612040400000,34157.5,34800.0,33312.12,33596.72,26851.097185,1612083599999,913059157.049559,741210,13140.691426000001,446955530.5062237,0
61,1612083600000,33596.72,34220.0,32171.67,32853.73,41727.726587,1612126799999,1381886701.9467402,976666,19662.00062,651585068.2517133,0
62,1612126800000,32853.73,34500.0,32296.16,34477.31,42513.198831999995,1612169999999,1420657296.5781422,1004239,21604.497130999996,722494292.2442446,0
63,1612170000000,34475.57,34717.27,33133.26,33831.55,42794.427808,1612213199999,1452986563.809085,907636,21287.846819000002,723150109.8463956,0
64,1612213200000,33831.54,34683.63,33418.0,34663.87,29331.30373,1612256399999,995431931.5248113,662285,14653.041088000002,497492416.8692279,0
65,1612256400000,34663.87,35984.33,34333.0,35786.51,47307.28067200001,1612299599999,1660506522.9962573,1046892,24040.790860999998,844023768.1851792,0
66,1612299600000,35788.3,36845.0,35362.38,36010.09,36154.969681,1612342799999,1306580814.6299558,811175,17626.225744,637298070.1602993,0
67,1612342800000,36011.01,37221.42,35511.0,37039.88,41769.353218000004,1612385999999,1527419304.9252276,1008095,20765.707321,759327140.788332,0
68,1612386000000,37039.88,38708.27,36965.52,37338.19,46422.416801,1612429199999,1756028800.9939156,1089468,23510.218811000002,890026158.2242036,0
69,1612429200000,37339.11,37922.78,36161.95,37613.31,47154.40175,1612472399999,1752854074.6685643,1156257,22808.245135,847804958.9683688,0
70,1612472400000,37613.32,37800.0,36570.0,37705.27,30978.429434,1612515599999,1154159018.5696528,823157,15423.221862,574758565.4397199,0
71,1612515600000,37705.27,38310.12,37200.0,37740.39,37795.598479,1612558799999,1429778470.4619434,1069524,17966.53827,679780896.2877513,0
72,1612558800000,37740.4,39699.69,37652.79,39425.02,44955.245616,1612601999999,1751014925.078883,1055275,24434.897134000003,951845241.5365365,0
73,1612602000000,39427.0,40955.51,39400.0,40087.4,49166.685931,1612645199999,1976765780.2529716,1162781,25907.817785,1041598565.8511825,0
74,1612645200000,40087.4,40469.19,37923.0,39496.96,43032.730333,1612688399999,1679965827.183871,1011436,20026.932302,782088725.2869056,0
75,1612688400000,39496.96,39700.0,37351.0,38471.95,43886.165857,1612731599999,1686070379.466077,1017109,21452.368526,824882403.6568191,0
76,1612731600000,38471.96,39391.78,37988.89,39175.38,30674.644839,1612774799999,1187985309.8243825,720492,15083.341229000001,584285999.683625,0
77,1612774800000,39175.38,44918.0,38844.75,44151.07,91752.165411,1612817999999,3913718764.4321446,2128923,48898.418774,2082294757.5303087,0
78,1612818000000,44151.08,48142.19,43898.01,47109.51,77396.41644100001,1612861199999,3584563856.450863,1851809,39731.216297,1840851937.5135968,0
79,1612861200000,47106.59,47499.43,44961.09,47084.17,53603.711248,1612904399999,2488394527.1770997,1550249,25945.481277000003,1204915109.9013944,0
80,1612904400000,47084.16,47461.06,45589.98,46668.89,38447.845318,1612947599999,1786012980.0624638,1227923,19779.725954,918874152.0263038,0
81,1612947600000,46668.89,47310.0,43727.0,44555.59,59933.578507,1612990799999,2716360078.2997766,1730733,28612.020043,1297695870.663441,0
82,1612990800000,44555.59,45322.09,43994.02,45017.02,24990.657195,1613033999999,1117610790.6267204,799964,12285.794354000001,549508424.6496894,0
83,1613034000000,45017.01,48678.9,44789.11,47027.49,60675.287081,1613077199999,2867090743.6317835,1679776,32424.978677,1532822723.280708,0
84,1613077200000,47027.49,48985.8,46542.29,47117.86,44292.581176,1613120399999,2108276648.4282475,1237798,21558.834499999997,1027607402.1143249,0
85,1613120400000,47117.86,48140.0,46125.0,47577.49,44850.363247,1613163599999,2123959556.6964967,1222184,21247.089561,1006945508.0982059,0
86,1613163600000,47577.49,48150.0,46618.0,47429.93,30790.058024,1613206799999,1465054122.578969,1042667,15355.448688,730965302.3717403,0
87,1613206800000,47429.92,47569.03,46202.53,46934.06,35450.758849000005,1613249999999,1663888447.972251,1099715,16851.845373000004,791151668.273334,0
88,1613250000000,46934.07,49404.94,46700.38,48710.17,36986.21965099999,1613293199999,1777046302.1462383,962057,20514.148774,986178611.6684408,0
89,1613293200000,48710.17,49707.43,48101.38,48929.5,35604.95629,1613336399999,1742220165.7154317,1117551,17783.184248,870477488.5035523,0
90,1613336400000,48929.5,49300.0,45570.79,47599.99,44857.425446,1613379599999,2126000984.610741,1296980,20946.419765,993125706.2205253,0
91,1613379600000,47600.0,48801.0,47201.27,48580.99,33169.217854,1613422799999,1594518918.6600094,947009,16593.677709000003,797731534.6650012,0
92,1613422800000,48581.0,49998.0,47003.62,49293.26,39818.183080999996,1613465999999,1940007308.0501294,1058204,20953.210173,1022059212.1828437,0
93,1613466000000,49289.75,50689.18,47750.0,48769.27,50759.38696799999,1613509199999,2491399653.668373,1247117,25507.829529,1253676976.8144674,0
94,1613509200000,48769.28,51300.0,48355.8,51031.71,40714.652602,1613552399999,2031710916.1808245,1111475,21667.990111,1082038716.7362351,0
95,1613552400000,51031.71,52546.0,50542.3,52240.0,44564.499509999994,1613595599999,2289657335.1634784,1313949,23422.02654,1203744560.3533926,0
96,1613595600000,52239.99,52618.74,51295.0,51706.88,28957.955227,1613638799999,1507453707.0204864,984252,13733.527457,714986455.6652002,0
97,1613638800000,51706.87,52285.0,50901.9,52111.89,32278.079324,1613681999999,1669667999.9626355,980593,15375.276602,795518884.1844285,0
98,1613682000000,52111.89,52293.77,50710.2,52236.31,28642.411932999996,1613725199999,1477006551.1408,903205,14001.834395000002,722278114.7552606,0
99,1613725200000,52236.31,55843.78,52218.62,55348.33,46165.275939,1613768399999,2480875030.626605,1298491,24031.842539,1291416000.4920917,0
100,1613768400000,55345.17,56609.14,55130.0,55236.53,37009.789645,1613811599999,2066827712.543057,1203467,18205.774515999998,1016904511.601113,0
101,1613811600000,55236.54,57700.46,55030.0,56719.52,40861.74708,1613854799999,2314137903.3461843,1352659,19513.475387,1104899744.0078034,0
102,1613854800000,56719.52,56959.71,53863.93,56513.22,33826.731342,1613897999999,1895788643.6586723,990671,16272.885710999999,912514786.5269444,0
103,1613898000000,56513.21,58352.8,56364.65,57654.8,31436.06494,1613941199999,1805674238.2767167,1111553,16289.295179,935598306.6803366,0
104,1613941200000,57657.1,57900.0,55102.77,55480.8,37822.651773000005,1613984399999,2135729580.00136,1122784,17655.574174999998,997181480.4209044,0
105,1613984400000,55480.8,55800.0,47622.0,53771.34,93823.08237799999,1614027599999,4970825130.948022,2209242,44274.09136,2345382235.6350503,0
106,1614027600000,53779.38,54989.46,46560.0,46565.18,71221.156092,1614070799999,3616634699.1995087,1663097,33961.304982,1728934861.0636659,0
107,1614070800000,46562.33,49600.0,44892.56,47814.5,97353.746261,1614113999999,4614554446.60071,2170964,47940.333637,2274870325.134138,0
108,1614114000000,47812.8,51357.0,46988.69,50634.36,46870.708356,1614157199999,2322373417.4213505,1125363,24562.694100999997,1217323765.1648815,0
109,1614157200000,50634.32,51374.99,48450.0,49101.18,46045.800296,1614200399999,2297002078.702209,1077456,22485.226268,1121676710.3421662,0
110,1614200400000,49101.18,50884.88,48028.18,49700.0,30168.237515,1614243599999,1503360586.543361,781061,15086.011236999999,752299826.0033996,0
111,1614243600000,49700.01,52041.73,48529.47,49152.75,46791.080746,1614286799999,2350466502.7256927,1361043,22907.858073000003,1151219269.7906141,0
112,1614286800000,49151.36,49300.0,44106.78,45727.74,66678.158689,1614329999999,3110636023.5952883,1445065,31382.04799,1463837722.1462774,0
113,1614330000000,45727.75,48424.11,45325.0,46270.0,47192.891455,1614373199999,2212223027.4170218,1042454,23905.511591,1120847816.298945,0
