,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
0,1640984400000,45886.66,46513.67,45766.85,46333.86,1734.6958500000003,1640987999999,79970654.3929391,54579,972.44065,44824303.46222229,0
1,1640988000000,46333.87,46569.97,46232.36,46303.99,991.8514200000001,1640991599999,46004061.747071095,36280,447.9660500000001,20777020.924656395,0
2,1640991600000,46303.98,46520.13,46132.04,46216.93,985.9976200000001,1640995199999,45719763.7246893,29555,484.09229000000005,22449189.078612003,0
3,1640995200000,46216.93,46731.39,46208.37,46656.13,1503.3309499999996,1640998799999,69879986.3904993,38608,806.06536,37462156.91764402,0
4,1640998800000,46656.14,46949.99,46574.06,46778.14,943.81539,1641002399999,44127148.1176022,31872,491.18066999999996,22963272.855374202,0
5,1641002400000,46778.14,46928.94,46721.96,46811.77,485.1686,1641005999999,22720670.419200096,24364,206.35112999999998,9662607.0658957,0
6,1641006000000,46811.77,46916.63,46760.12,46813.2,562.88971,1641009599999,26363260.4633629,19882,248.28212000000002,11629376.396960301,0
7,1641009600000,46813.21,46887.33,46591.23,46711.05,861.8838900000001,1641013199999,40272043.73838759,23357,397.53562999999997,18575402.259110097,0
8,1641013200000,46711.05,47555.55,46673.94,47192.55,1400.7364200000002,1641016799999,66188305.956227005,41431,776.78632,36695321.68926669,0
9,1641016800000,47192.56,47324.42,46940.0,46979.62,613.9777599999999,1641020399999,28941491.5656397,25196,299.44097,14116069.383539699,0
10,1641020400000,46979.61,47255.85,46864.84,47194.73,646.2008099999999,1641023999999,30399865.6325987,25166,290.68371,13676285.588250699,0
11,1641024000000,47194.73,47344.69,47075.11,47124.82,532.4476699999999,1641027599999,25132258.9178944,24412,277.09449,13080038.846827503,0
12,1641027600000,47124.82,47215.56,46933.58,47143.98,541.3249099999999,1641031199999,25480514.384393502,25365,254.64431000000005,11986961.5242905,0
13,1641031200000,47143.98,47298.75,46715.39,46871.08,923.0176,1641034799999,43322629.2277111,32540,448.37765,21043573.660749894,0
14,1641034800000,46871.09,47007.73,46756.77,46758.87,732.88793,1641038399999,34373032.6824355,27081,331.45687,15546269.3269553,0
15,1641038400000,46758.87,47150.48,46756.3,47074.05,582.1500900000001,1641041999999,27355387.028293002,25608,305.54991,14358610.102168199,0
