,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
0,1614546000000,44866.37,47300.0,44755.1,47009.38,36047.004939,1614589199999,1659667377.8993042,805955,18212.37234,838585384.5976306,0
1,1614589200000,47009.38,49469.99,46900.0,48512.4,51383.643142999994,1614632399999,2477553138.2781925,1336993,25645.469955999997,1236941404.986128,0
2,1614632400000,48512.99,50200.0,48270.69,48858.08,31009.276474,1614675599999,1522494119.2546399,928100,15732.508776,772515870.3827515,0
3,1614675600000,48861.23,49699.99,47047.6,47529.57,33966.860825,1614718799999,1642422490.2849762,988100,16026.045375000002,775022696.7698182,0
4,1614718800000,47529.57,50998.0,47273.01,50909.41,29155.308825,1614761999999,1431302150.701182,829861,15075.655015,740818804.4226117,0
5,1614762000000,50909.4,52640.0,50260.0,50521.4,52351.034497,1614805199999,2684671504.619447,1409891,26233.101191,1345960270.865635,0
6,1614805200000,50523.93,51773.88,49010.1,50221.61,35726.232684999995,1614848399999,1795258999.188912,1027449,17048.180672,857047391.3233436,0
7,1614848400000,50221.67,50569.41,47500.0,48221.0,46880.67397999999,1614891599999,2296514652.364521,1281646,22887.129527,1121537540.5188508,0
8,1614891600000,48221.0,48710.94,46300.0,46634.35,35156.403152,1614934799999,1658522406.1463947,872424,16860.215752,795781530.3887825,0
9,1614934800000,46635.75,49448.93,46530.0,49173.85,42813.285539000004,1614977999999,2053487540.573714,1158349,21641.264601,1038013529.4800763,0
10,1614978000000,49173.85,49398.0,48115.83,48641.64,18905.446356,1615021199999,922943030.0914626,605303,9087.830386,443615763.149276,0
11,1615021200000,48641.65,48785.0,47070.0,48518.5,26279.92772,1615064399999,1260530689.6027637,891068,12625.963902,605667876.9696062,0
12,1615064400000,48518.51,50839.54,48264.63,50383.09,24830.686881,1615107599999,1228857506.8725917,667182,12969.939641,642052414.9204719,0
13,1615107600000,50384.11,51352.1,49758.01,50036.64,29628.788701999998,1615150799999,1501330374.7748103,1060588,14538.549756,736741305.8713939,0
14,1615150800000,50036.63,51847.38,49274.67,49880.35,32138.658848,1615193999999,1625087569.881741,971396,15901.60228,804092586.8185349,0
15,1615194000000,49880.49,51996.58,49400.0,51759.63,32913.341178,1615237199999,1668543390.7173145,1002758,16723.772044,848193810.0087684,0
16,1615237200000,51762.77,54448.0,51300.0,54023.79,41515.068277,1615280399999,2207877261.3298407,1183543,20595.486676,1095322242.530925,0
17,1615280400000,54023.79,54815.84,53538.77,54326.14,32053.347295,1615323599999,1736896684.9597356,944744,15467.945779000001,838151955.0903902,0
18,1615323600000,54326.14,55813.09,53005.0,54632.79,35942.487033,1615366799999,1951386445.2069058,1190861,17673.969226,960133651.6052169,0
19,1615366800000,54632.78,57387.69,54300.11,56266.0,44618.791934,1615409999999,2501551630.3020096,1354724,23205.588798,1301217684.8332305,0
20,1615410000000,56266.0,57225.73,54272.82,54761.02,36806.483951,1615453199999,2051211441.8721485,1142777,16852.397123,939378391.1028409,0
