,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
0,1640984400000,45886.66,47954.63,45766.85,47391.82,21295.02072,1641070799999,999887358.7664471,750045,10752.748459999999,504859226.69616663,0
1,1641070800000,47391.82,47990.0,46654.0,47007.14,18496.64882,1641157199999,874433874.1881052,722275,9263.35961,438003548.6238814,0
2,1641157200000,47007.14,47570.0,45696.0,45922.0,26414.17239,1641243599999,1236459157.800394,852450,13057.812850000002,611321914.5207908,0
3,1641243600000,45922.01,47557.54,45500.0,46264.92,36172.03371,1641329999999,1680966387.501317,1030747,17976.28943,835161395.1884125,0
4,1641330000000,46264.92,47070.0,43722.54,43967.01,40646.396949999995,1641416399999,1856864406.8611407,1172542,18775.24867,858565052.8100677,0
5,1641416400000,43967.01,44331.42,42430.58,43221.5,50585.46559000001,1641502799999,2183468900.617791,1476411,24346.38698,1050978731.6488253,0
6,1641502800000,43221.5,43253.29,40610.0,41922.2,54352.113509999996,1641589199999,2276426314.4947147,1397129,26342.99895,1103696214.4124446,0
7,1641589200000,41922.19,42246.37,40501.0,40975.37,29498.876809999998,1641675599999,1222640981.1710162,945035,14441.83405,598583179.1003962,0
8,1641675600000,40975.36,42786.7,40923.39,42439.38,25985.21821,1641761999999,1088166431.9010668,831835,13210.026769999999,553233577.0692981,0
9,1641762000000,42439.38,42557.36,39650.0,41714.72,50504.75535,1641848399999,2079771328.8040752,1249780,24496.883800000003,1009869068.5551268,0
10,1641848400000,41716.81,43100.0,41268.93,42800.38,38118.88409,1641934799999,1607228319.2890506,1025140,18953.23763,799207450.7141793,0
11,1641934800000,42797.62,44078.4,42450.0,43819.17,32750.434589999997,1642021199999,1416073957.4324017,992051,16907.023419999998,731196998.6344303,0
12,1642021200000,43819.16,44500.0,42311.22,42796.18,35473.32248,1642107599999,1543907449.630881,1053868,17676.42529,769578731.623667,0
13,1642107600000,42796.18,43408.0,41725.95,43100.94,33008.18893,1642193999999,1406539711.6840448,949672,15537.08577,662319821.041489,0
14,1642194000000,43100.94,43800.0,42555.0,43485.0,21699.94137,1642280399999,936113177.3051486,756108,10934.561160000001,471835912.0357826,0
15,1642280400000,43485.0,43524.98,42581.79,43029.01,21579.78508,1642366799999,929774229.975975,754273,10602.58606,456863195.7147819,0
16,1642366800000,43029.06,43263.15,41822.74,42083.47,25361.29144,1642453199999,1078830149.3651516,854556,12411.16447,528028919.559937,0
17,1642453200000,42078.64,42436.66,41250.0,41784.27,29153.54747,1642539599999,1219882094.3048916,914899,14276.730019999999,597325919.6651876,0
18,1642539600000,41784.97,42691.0,41138.56,41631.4,33439.54634,1642625999999,1402729255.6519027,959799,16738.84323,702249096.6287053,0
19,1642626000000,41629.35,43505.0,41627.25,42723.71,30927.988279999998,1642712399999,1314713490.6731138,885706,15409.942410000001,655188688.965153,0
20,1642712400000,42723.72,42730.9,37601.0,38355.16,80160.994809,1642798799999,3149427176.6863766,1889161,37431.451078,1468660211.6038504,0
21,1642798800000,38350.62,38464.36,34008.0,35287.51,108623.95840100001,1642885199999,3878896060.449327,2463987,50499.936284,1802207052.2538247,0
22,1642885200000,35287.5,36150.76,34601.01,35300.13,40800.599109999996,1642971599999,1444288798.4282947,1111260,20645.30279,730907109.458365,0
23,1642971600000,35300.13,37550.0,32917.17,37220.05,93644.779881,1643057999999,3250059277.8456135,1993944,47838.779848000006,1662979113.2277253,0
24,1643058000000,37218.56,37545.14,35701.0,36859.79,51881.860060000006,1643144399999,1896648344.016966,1320589,26303.422140000002,961536944.316785,0
25,1643144400000,36859.8,38919.98,36421.56,37015.05,66012.4225,1643230799999,2487973874.793499,1507404,33469.3245,1261731870.9062197,0
26,1643230800000,37015.05,37199.0,35507.01,35583.5,52100.55337,1643317199999,1893845620.2608495,1285664,25877.97159,940638774.7832075,0
27,1643317200000,35583.5,37858.19,35538.75,37758.01,46697.212060000005,1643403599999,1720887266.680119,1156308,23924.157660000004,881801069.3033249,0
28,1643403600000,37758.0,38650.0,37268.44,38340.03,26265.94107,1643489999999,993308120.3345068,813652,13376.75849,505997716.03945684,0
29,1643490000000,38340.03,38720.74,37351.63,37684.45,21275.28055,1643576399999,808192916.1810079,708381,10737.35007,408008712.1114737,0
30,1643576400000,37684.45,38744.0,36632.61,38450.62,37766.57341,1643662799999,1419835029.4310017,956037,18956.822220000002,712906495.7365518,0
31,1643662800000,38450.62,39265.2,38000.0,38512.08,34858.160359999994,1643749199999,1344620045.0906057,918897,17885.53553,690105231.3776865,0
32,1643749200000,38512.86,38889.0,37066.66,37566.0,31422.187210000004,1643835599999,1195214294.7218103,831881,15450.34194,587853121.6560988,0
33,1643835600000,37566.0,37612.66,36250.0,36367.4,34593.22983,1643921999999,1272542113.579456,898178,17138.572200000002,630413954.1046643,0
34,1643922000000,36367.43,40884.96,36357.87,40588.0,62815.04357,1644008399999,2433481974.223845,1322062,31979.50136,1239145263.5582461,0
35,1644008400000,40588.0,41913.69,40382.84,41644.0,36637.97156,1644094799999,1516403233.0810988,1094564,18963.10047,784857036.0086687,0
36,1644094800000,41647.78,42168.0,41116.56,41569.99,18917.8476,1644181199999,786462831.4550207,709870,9508.33482,395407618.768924,0
37,1644181200000,41569.99,44500.5,41478.86,44131.88,52533.83551999999,1644267599999,2259405664.495824,1501804,26556.853249999996,1142770211.9667425,0
38,1644267600000,44131.88,45492.0,42666.0,44271.95,64432.21417000001,1644353999999,2827134985.3105054,1656698,32749.35912,1436668105.1480615,0
39,1644354000000,44271.95,44799.0,43117.92,44765.18,35884.474740000005,1644440399999,1575797051.7834177,1088073,17854.98297,784361259.3268096,0
40,1644440400000,44765.19,45821.0,43174.01,44102.4,60400.63682,1644526799999,2688350147.2268295,1501962,29538.97689,1315399315.2100859,0
41,1644526800000,44102.41,44199.99,42050.0,42338.66,45637.679059999995,1644613199999,1972872895.3786917,1180262,22210.3256,960244347.306664,0
42,1644613200000,42338.65,43079.49,41688.88,42622.67,26965.715109999997,1644699599999,1141450397.5638795,846857,13167.90676,557501461.2832348,0
43,1644699600000,42622.66,42760.0,41700.0,42441.44,19419.807650000002,1644785999999,821149287.557086,652947,9046.73694,382570853.708935,0
44,1644786000000,42441.45,42842.4,41550.56,42180.5,33416.80149,1644872399999,1411224686.4800224,867506,16444.341229999998,694478970.5755528,0
45,1644872400000,42180.51,44500.0,42100.0,44140.76,36761.02812,1644958799999,1609044297.9605703,952834,18308.62772,801222074.2342867,0
46,1644958800000,44140.76,44751.4,43307.0,44093.62,30525.52634,1645045199999,1342522089.6199298,874442,15493.468750000002,681474825.8824965,0
47,1645045200000,44093.62,44168.64,40750.02,40882.85,42064.327730000005,1645131599999,1789898453.0218263,983999,19251.69239,819198513.5338068,0
48,1645131600000,40878.68,40959.88,39450.0,40025.79,48446.96527,1645217999999,1953507340.5520988,1095367,22500.808100000002,907321348.7823198,0
49,1645218000000,40025.79,40444.32,39639.03,40061.87,19088.10574,1645304399999,763764042.0429697,618565,8997.57438,360080576.21573365,0
50,1645304400000,40061.86,40140.0,38000.0,38317.72,30363.06182,1645390799999,1176824694.3219967,752954,13691.57841,530331878.7070446,0
51,1645390800000,38317.72,39494.35,37213.63,38249.99,56321.492150000005,1645477199999,2162385941.47905,1211001,27829.78211,1068813255.571847,0
52,1645477200000,38250.0,38361.32,36350.0,37908.98,61354.9156,1645563599999,2290899077.1097627,1372042,30731.37801,1148001290.5331383,0
53,1645563600000,37908.99,39249.93,37381.92,37677.98,41379.534810000005,1645649999999,1585899935.8493905,993747,20675.83148,792756051.688216,0
54,1645650000000,37677.98,39843.0,34322.28,38418.97,119641.86426999999,1645736399999,4298901813.457274,2528570,59463.15549999999,2137878934.5700393,0
55,1645736400000,38421.98,39683.53,37748.94,39109.06,58481.43464,1645822799999,2266798803.417151,1493052,30806.14879,1193904372.3421876,0
56,1645822800000,39109.06,40348.45,38573.18,39322.55,29952.01215,1645909199999,1175654713.424746,957292,15040.177380000001,590695925.748007,0
57,1645909200000,39322.55,39855.7,37357.0,37966.6,40380.05196999999,1645995599999,1567138902.7198884,1108759,19270.28936,748682560.1445631,0
58,1645995600000,37966.6,41950.0,37000.0,41908.07,68959.32282,1646081999999,2709042044.997341,1723207,35084.381400000006,1380780532.3154917,0
59,1646082000000,41908.08,44949.0,41500.56,44084.63,71365.34578,1646168399999,3110896248.42455,2193218,36237.79063,1579095958.5695643,0
60,1646168400000,44084.63,45400.0,43334.09,43803.31,59031.63719,1646254799999,2606262732.458827,1673896,29366.37173,1297127531.1903143,0
61,1646254800000,43803.31,44380.0,41840.39,42030.31,50544.53859000001,1646341199999,2181123951.4497166,1296000,24061.789810000002,1038813806.9746941,0
62,1646341200000,42030.32,42703.65,39061.53,39469.36,57926.79897999999,1646427599999,2381580039.219611,1376650,27779.00389,1142685795.0885122,0
63,1646427600000,39469.36,39630.94,38407.59,39451.91,36009.82073000001,1646513999999,1407622553.5632937,1012925,17347.61681,678245766.4714546,0
64,1646514000000,39451.92,39693.87,38088.57,38854.99,34775.848580000005,1646600399999,1353839878.4584315,907235,16825.8282,655084413.7812823,0
65,1646600400000,38854.99,39547.57,37155.0,37590.01,63067.45706,1646686799999,2418874980.5002737,1428565,30868.39312,1183941791.757197,0
66,1646686800000,37590.0,39362.08,37500.34,38512.51,61222.871830000004,1646773199999,2363090910.5392613,1360102,30910.68959,1193053253.8279712,0
