,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore
47,1635756300000,61817.99,61919.99,61630.18,61902.42,465.23761,1635757199999,28758093.968107503,14225,247.00017,15267399.487500701,0
48,1635757200000,61902.42,62120.99,61817.12,62115.06,546.4831800000001,1635758099999,33891639.6611497,17077,270.26592,16761781.3863067,0
49,1635758100000,62115.06,62150.0,61890.88,62035.78,494.29984999999994,1635758999999,30666149.221976593,14718,233.71107999999998,14497829.0864271,0
50,1635759000000,62035.77,62205.66,61908.16,62123.29,399.09506999999996,1635759899999,24782035.073354702,13030,200.401,12445070.648868,0
51,1635759900000,62132.04,62163.33,61886.49,61950.45,425.6454999999999,1635760799999,26398375.832855795,12746,190.69813999999997,11829457.029885601,0
52,1635760800000,61950.45,62067.89,61929.4,61977.83,377.27850000000007,1635761699999,23397435.357263304,14337,177.19499000000002,10988736.379257599,0
53,1635761700000,61977.82,62070.0,61885.89,62041.86,418.58953999999994,1635762599999,25944736.6323867,15657,233.51869999999997,14473111.4307595,0
54,1635762600000,62041.86,62117.92,62002.0,62002.0,349.5080800000001,1635763499999,21692726.443258904,11934,176.81188000000003,10974085.4008071,0
55,1635763500000,62002.0,62273.27,61970.9,62249.92,442.6205,1635764399999,27503199.608547002,14966,245.35354,15246719.9308413,0
56,1635764400000,62249.92,62436.87,62139.91,62165.48,777.95974,1635765299999,48463413.20007829,22940,394.33849,24566151.676144592,0
57,1635765300000,62165.48,62219.36,62011.59,62103.35,516.80757,1635766199999,32100442.1211656,16520,225.93949999999998,14034060.1862766,0
58,1635766200000,62103.36,62174.85,61770.0,61905.18,418.56505,1635767099999,25945629.5101617,14875,201.35891999999998,12484343.944479799,0
59,1635767100000,61905.18,62063.57,61785.48,61807.99,346.15716,1635767999999,21428360.3803997,13484,175.70360000000002,10877794.74362,0
60,1635768000000,61808.0,62190.0,61793.01,62073.99,865.9612300000001,1635768899999,53706341.4977159,19124,389.7347900000001,24166617.183647003,0
61,1635768900000,62073.99,62078.11,61600.0,61831.39,703.25305,1635769799999,43504376.528429605,19322,279.18815,17273825.4525156,0
62,1635769800000,61831.4,61900.0,61757.04,61811.39,359.42109,1635770699999,22222583.0133193,14208,183.72035999999997,11359364.319155801,0
63,1635770700000,61811.38,62004.25,61613.91,61842.67,463.75500999999997,1635771599999,28673512.7862149,14649,237.36244000000005,14677921.558114298,0
64,1635771600000,61842.66,61900.0,61714.79,61811.5,306.65256,1635772499999,18947582.9650973,12008,173.27721,10706713.2575869,0
65,1635772500000,61811.49,61893.68,61700.0,61875.0,292.12596,1635773399999,18048109.678139597,11883,146.66589000000002,9062004.5403941,0
66,1635773400000,61875.0,62000.0,61761.73,61914.35,410.12412,1635774299999,25390670.559850197,15633,222.30114000000003,13763247.497359399,0
67,1635774300000,61914.35,62047.85,61733.91,61945.09,616.7492199999999,1635775199999,38195854.72159411,15717,356.50534999999996,22081076.836253203,0
68,1635775200000,61945.09,61997.12,61724.6,61754.06,316.2849,1635776099999,19548585.0246943,14735,148.88097000000002,9201943.0598594,0
69,1635776100000,61754.06,61879.47,61717.5,61723.86,330.01693,1635776999999,20397804.8982698,11778,137.78941,8515092.313385399,0
70,1635777000000,61723.85,61772.6,61637.31,61678.64,321.36157,1635777899999,19823934.7423236,13173,160.76969,9917440.8054441,0
71,1635777900000,61678.63,61743.69,61300.01,61454.25,803.0838100000001,1635778799999,49386361.061598904,24153,309.21273,19023421.1084857,0
72,1635778800000,61454.24,61554.69,61398.14,61468.05,279.05219000000005,1635779699999,17153399.6693174,12099,167.70059,10308295.472690701,0
73,1635779700000,61468.04,61611.28,61405.12,61449.93,279.65169,1635780599999,17202750.4517788,12025,151.66725,9329897.9609473,0
74,1635780600000,61449.93,61598.97,61445.13,61457.93,218.89437999999998,1635781499999,13468208.252526801,10698,110.17953,6779216.5250235,0
75,1635781500000,61457.93,61592.58,61414.12,61550.89,266.91063,1635782399999,16412269.298408998,11512,147.29333999999997,9057146.611823699,0
76,1635782400000,61550.88,61571.46,61381.0,61418.24,324.30824,1635783299999,19933725.102563698,17858,161.46659000000002,9924883.403230298,0
77,1635783300000,61418.24,61500.0,61305.0,61335.77,318.00814,1635784199999,19526244.974090703,14292,103.71224,6370569.027401401,0
78,1635784200000,61335.77,61421.53,61049.07,61128.1,525.1895499999999,1635785099999,32131418.5458077,22489,211.98067999999998,12967791.0745346,0
79,1635785100000,61128.09,61173.41,61021.0,61034.83,363.0378699999999,1635785999999,22178249.205190603,15968,177.96613000000002,10872598.3862635,0
80,1635786000000,61034.82,61083.62,60720.0,60777.22,702.94307,1635786899999,42799580.487521,26663,329.16081999999994,20039600.654099707,0
81,1635786900000,60777.21,61037.9,60753.8,60832.51,332.05381,1635787799999,20227011.5799062,14209,185.29552000000004,11287138.067152401,0
82,1635787800000,60829.2,60935.53,60800.0,60822.01,214.92792000000003,1635788699999,13078032.741127102,11309,107.2311,6525191.5173157,0
83,1635788700000,60822.01,60938.51,60733.65,60765.26,333.69004,1635789599999,20292603.9689145,10521,148.2807,9017344.1104631,0
84,1635789600000,60765.26,60820.0,60515.3,60797.32,402.94497999999993,1635790499999,24452305.198578496,18575,175.48718000000002,10650132.2728043,0
85,1635790500000,60797.33,60800.13,60554.57,60622.54,256.24015,1635791399999,15534415.312661203,10798,128.11667,7766797.189922,0
86,1635791400000,60622.54,60793.41,60511.01,60775.77,312.72857,1635792299999,18955439.3547512,12101,156.89875999999998,9510757.7584378,0
87,1635792300000,60773.82,60773.82,60511.34,60555.01,230.15282,1635793199999,13949096.8447742,10300,97.81804,5928498.388776699,0
88,1635793200000,60555.01,61162.31,60322.67,60925.47,967.7820899999999,1635794099999,58832487.5447485,30680,453.40337999999997,27569939.019078694,0
89,1635794100000,60925.47,61166.66,60900.0,61067.68,264.21675,1635794999999,16127824.903482102,13580,135.14840999999998,8249287.229357099,0
90,1635795000000,61067.68,61070.26,60850.61,60861.0,204.19145999999998,1635795899999,12441446.947425598,10997,86.18809,5250941.1079153,0
91,1635795900000,60861.01,61462.8,60850.79,61435.98,431.67844,1635796799999,26378303.2007213,17378,255.76127999999997,15626676.2162841,0
92,1635796800000,61435.97,61454.76,60933.22,61160.84,570.4155099999998,1635797699999,34904274.58614499,16954,255.70385000000002,15647676.658712199,0
93,1635797700000,61160.84,61239.89,60899.98,60900.0,356.03310000000005,1635798599999,21732612.110492602,11286,203.10876000000002,12402615.995357601,0
94,1635798600000,60900.0,60911.98,60567.02,60709.45,490.74823999999995,1635799499999,29778824.9476329,18107,222.88111999999998,13522999.123662997,0
95,1635799500000,60709.45,60769.83,60570.0,60686.13,318.03667,1635800399999,19299262.473331798,13462,141.72276,8600254.4756331,0
96,1635800400000,60687.89,60691.76,60411.0,60514.44,362.74845999999997,1635801299999,21953922.6063719,15873,162.44244,9831179.571709199,0
97,1635801300000,60514.04,60717.38,60500.01,60640.42,260.49944,1635802199999,15798978.0014138,12699,145.34345999999996,8814620.950674701,0
98,1635802200000,60640.43,60727.99,60508.15,60686.96,241.89172999999997,1635803099999,14663455.844165001,10373,97.1912,5891558.1936255,0
99,1635803100000,60690.65,60899.29,60681.49,60732.47,183.37566999999999,1635803999999,11150216.008237,8536,94.13457,5722946.123786399,0
100,1635804000000,60729.92,60917.07,60700.01,60857.16,288.9012,1635804899999,17580722.581692297,11352,154.41106000000002,9396881.102409802,0
101,1635804900000,60857.15,61091.44,60811.67,60992.2,261.02155,1635805799999,15910795.942252902,11102,135.02333,8229593.040184401,0
102,1635805800000,60992.2,61180.16,60954.15,61168.24,242.53385000000003,1635806699999,14815839.363219602,9383,130.03717999999998,7943300.6903099995,0
103,1635806700000,61168.23,61181.39,61078.0,61085.9,216.02506999999997,1635807599999,13200498.9480798,8646,113.76492999999999,6952138.217088601,0
104,1635807600000,61085.91,61192.54,61078.0,61149.56,225.16733,1635808499999,13765036.051388199,7913,127.02113000000001,7765406.5071738,0
105,1635808500000,61149.55,61149.55,61026.37,61030.61,310.26018,1635809399999,18953415.1250467,7982,161.62353,9874461.905080399,0
106,1635809400000,61030.62,61152.03,61005.21,61124.91,231.59388,1635810299999,14141445.737989299,7645,127.62409,7793826.616688101,0
107,1635810300000,61124.9,61158.64,60883.03,60911.11,233.81765999999996,1635811199999,14273468.038160201,8189,111.93350999999997,6832128.5749328,0
108,1635811200000,60911.12,61277.65,60717.28,61226.75,393.42801000000003,1635812099999,23974353.3894128,19791,193.86586,11816098.3533337,0
109,1635812100000,61226.74,61399.0,61180.0,61352.0,603.2216799999999,1635812999999,36987412.69578101,19644,251.63059,15427547.718739098,0
110,1635813000000,61352.01,61360.41,60624.68,60635.09,710.5962099999998,1635813899999,43269168.000430204,23493,304.4328,18522800.8785821,0
111,1635813900000,60635.08,60943.92,60634.0,60943.92,419.18267,1635814799999,25495647.8109254,17142,213.3795,12976850.071781198,0
112,1635814800000,60943.91,61032.05,60742.83,60961.67,358.05455,1635815699999,21789268.021254893,12636,163.87385999999998,9972317.989076199,0
113,1635815700000,60961.67,61566.0,60909.71,61329.04,659.6490799999999,1635816599999,40470287.18541731,20305,362.52368000000007,22248873.115468,0
114,1635816600000,61329.03,61361.06,61138.3,61175.25,296.0763,1635817499999,18134216.253014598,11472,144.18402,8830992.4074202,0
115,1635817500000,61175.25,61357.45,61075.23,61320.0,386.92919,1635818399999,23693223.5596241,14243,180.17072,11034302.823893398,0
116,1635818400000,61320.0,61425.47,61102.03,61169.73,316.03396000000004,1635819299999,19364197.7107716,17500,158.54007,9716608.5480414,0
117,1635819300000,61169.73,61335.91,61000.0,61139.99,373.63959000000006,1635820199999,22851551.366233904,15357,187.96475999999998,11496725.361935701,0
118,1635820200000,61140.0,61150.36,60913.59,60950.74,286.34542,1635821099999,17476859.0329612,14496,130.6985,7977618.769776502,0
119,1635821100000,60950.74,60999.2,60835.5,60909.42,242.84052000000003,1635821999999,14792281.0752777,11646,127.74435000000001,7781283.487014001,0
